Date,KRW,DXY,OIL,KOSPI,US10Y,SP500,VIX,KOR_RATE,US_CPI
2015-09-15,1182.0,95.61000061035156,44.59000015258789,1937.56005859375,2.2809998989105225,1978.0899658203125,22.540000915527344,0.75,237.498
2015-09-16,1176.81005859375,95.41999816894531,47.150001525878906,1975.449951171875,2.302999973297119,1995.31005859375,21.350000381469727,0.75,237.498
2015-09-17,1169.199951171875,94.55000305175781,46.900001525878906,1976.489990234375,2.2170000076293945,1990.199951171875,21.139999389648438,0.75,237.498
2015-09-18,1164.8900146484375,94.86000061035156,44.68000030517578,1995.949951171875,2.130000114440918,1958.030029296875,22.280000686645508,0.75,237.498
2015-09-21,1171.1099853515625,95.88999938964844,46.68000030517578,1964.6800537109375,2.2139999866485596,1966.969970703125,20.139999389648438,0.75,237.498
2015-09-22,1176.47998046875,96.27999877929688,45.83000183105469,1982.06005859375,2.125,1942.739990234375,22.440000534057617,0.75,237.498
2015-09-23,1182.5400390625,96.06999969482422,44.47999954223633,1944.6400146484375,2.1440000534057617,1938.760009765625,22.1299991607666,0.75,237.498
2015-09-24,1192.4100341796875,95.98999786376953,44.90999984741211,1947.0999755859375,2.119999885559082,1932.239990234375,23.469999313354492,0.75,237.498
2015-09-25,1188.93994140625,96.2699966430664,45.70000076293945,1942.8499755859375,2.1679999828338623,1931.3399658203125,23.6200008392334,0.75,237.498
2015-09-28,1191.3199462890625,96.02999877929688,44.43000030517578,,2.0950000286102295,1881.77001953125,27.6299991607666,0.75,237.498
2015-09-29,1193.81005859375,95.88999938964844,45.22999954223633,,2.053999900817871,1884.0899658203125,26.829999923706055,0.75,237.498
2015-09-30,1194.1600341796875,96.3499984741211,45.09000015258789,1962.81005859375,2.059999942779541,1920.030029296875,24.5,0.75,237.498
2015-10-01,1183.8399658203125,96.19000244140625,44.7400016784668,1979.3199462890625,2.0420000553131104,1923.8199462890625,22.549999237060547,0.75,237.733
2015-10-02,1177.0999755859375,95.83000183105469,45.540000915527344,1969.6800537109375,1.9889999628067017,1951.3599853515625,20.940000534057617,0.75,237.733
2015-10-05,1171.0899658203125,96.11000061035156,46.2599983215332,1978.25,2.055999994277954,1987.050048828125,19.540000915527344,0.75,237.733
2015-10-06,1159.5699462890625,95.45999908447266,48.529998779296875,1990.6500244140625,2.0350000858306885,1979.9200439453125,19.399999618530273,0.75,237.733
2015-10-07,1159.3199462890625,95.5,47.810001373291016,2005.8399658203125,2.062000036239624,1995.8299560546875,18.399999618530273,0.75,237.733
2015-10-08,1156.75,95.31999969482422,49.43000030517578,2019.530029296875,2.1080000400543213,2013.4300537109375,17.420000076293945,0.75,237.733
2015-10-09,1150.9000244140625,94.80999755859375,49.630001068115234,,2.0989999771118164,2014.8900146484375,17.079999923706055,0.75,237.733
2015-10-12,1146.010009765625,94.83999633789062,47.099998474121094,2021.6300048828125,2.0899999141693115,2017.4599609375,16.170000076293945,0.75,237.733
2015-10-13,1142.2099609375,94.76000213623047,46.65999984741211,2019.050048828125,2.055000066757202,2003.68994140625,17.670000076293945,0.75,237.733
2015-10-14,1148.0699462890625,93.93000030517578,46.63999938964844,2009.550048828125,1.9809999465942383,1994.239990234375,18.030000686645508,0.75,237.733
2015-10-15,1135.75,94.37000274658203,46.380001068115234,2033.27001953125,2.0230000019073486,2023.8599853515625,16.049999237060547,0.75,237.733
2015-10-16,1121.0400390625,94.54000091552734,47.2599983215332,2030.260009765625,2.0230000019073486,2033.1099853515625,15.050000190734863,0.75,237.733
2015-10-19,1129.719970703125,94.95999908447266,45.88999938964844,2030.27001953125,2.0280001163482666,2033.6600341796875,14.979999542236328,0.75,237.733
2015-10-20,1130.3699951171875,94.8499984741211,45.54999923706055,2039.3599853515625,2.071000099182129,2030.77001953125,15.75,0.75,237.733
2015-10-21,1129.469970703125,95.05000305175781,45.20000076293945,2042.97998046875,2.0299999713897705,2018.93994140625,16.700000762939453,0.75,237.733
2015-10-22,1138.0400390625,96.33999633789062,45.380001068115234,2023.0,2.0250000953674316,2052.510009765625,14.449999809265137,0.75,237.733
2015-10-23,1128.6700439453125,97.06999969482422,44.599998474121094,2040.4000244140625,2.0829999446868896,2075.14990234375,14.460000038146973,0.75,237.733
2015-10-26,1134.010009765625,96.86000061035156,43.97999954223633,2048.080078125,2.058000087738037,2071.179931640625,15.289999961853027,0.75,237.733
2015-10-27,1128.739990234375,96.91000366210938,43.20000076293945,2044.6500244140625,2.0280001163482666,2065.889892578125,15.430000305175781,0.75,237.733
2015-10-28,1134.02001953125,97.77999877929688,45.939998626708984,2042.510009765625,2.0920000076293945,2090.35009765625,14.329999923706055,0.75,237.733
2015-10-29,1143.5999755859375,97.27999877929688,46.060001373291016,2034.1600341796875,2.1730000972747803,2089.409912109375,14.609999656677246,0.75,237.733
2015-10-30,1139.8599853515625,96.94999694824219,46.59000015258789,2029.469970703125,2.1510000228881836,2079.360107421875,15.069999694824219,0.75,237.733
